2021-11-02 06:46:18.425 -07:00 | Error   | 00004641 | Stratus.swift:91 - UDPReceiver error, restarting: could not listen on port 41501: Error code: -9982(0x-26FE), Bad file descriptor
2021-11-02 09:48:24.552 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2CA8F74D-DC6D-4E42-ABCA-61D9AC4A3CB3.json
2021-11-02 09:48:25.022 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/D80B47F4-4D8C-4203-BB5F-1848ABBA5587.wav
2021-11-02 09:48:25.196 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/D80B47F4-4D8C-4203-BB5F-1848ABBA5587.json
2021-11-02 09:48:25.654 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2C417B50-DC91-4DAC-A57C-A21065DD5C45.wav
2021-11-02 09:48:25.819 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2C417B50-DC91-4DAC-A57C-A21065DD5C45.json
2021-11-02 09:48:27.192 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4F493668-A7CF-4A31-98AD-7B8FA6AE8CDA.wav
2021-11-02 09:48:27.371 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4F493668-A7CF-4A31-98AD-7B8FA6AE8CDA.json
2021-11-02 09:48:28.102 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/17EF1933-6040-446C-B153-5E99EC996560.wav
2021-11-02 09:48:28.264 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/17EF1933-6040-446C-B153-5E99EC996560.json
2021-11-02 09:48:28.675 -07:00 | Info    | 0002048F | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/711918B1-2E8D-41FD-BFB4-055BC1CAA26C.wav
2021-11-02 09:48:28.848 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/711918B1-2E8D-41FD-BFB4-055BC1CAA26C.json
2021-11-02 09:48:29.294 -07:00 | Info    | 0002048F | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/920CBBD7-0F45-4826-9F76-474BA069E31B.wav
2021-11-02 09:48:29.478 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/920CBBD7-0F45-4826-9F76-474BA069E31B.json
2021-11-02 09:48:29.838 -07:00 | Info    | 0002048F | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BDA8A917-7484-406A-B791-F4511CB840C2.wav
2021-11-02 09:48:30.013 -07:00 | Info    | 0002048F | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BDA8A917-7484-406A-B791-F4511CB840C2.json
2021-11-02 09:48:30.472 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F646DFCC-8F85-45C9-BF76-2CCBDDDB6490.wav
2021-11-02 09:48:30.679 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F646DFCC-8F85-45C9-BF76-2CCBDDDB6490.json
2021-11-02 09:48:31.056 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/813AA203-D5B7-408D-AD12-856DB7A966F3.wav
2021-11-02 09:48:31.069 -07:00 | Debug   | 000204C8 | TranscriptionService.swift:302 - Transcription: 3GA CROSS PRACTICAL TOWER 124.15, cabin: false
2021-11-02 09:48:31.201 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/813AA203-D5B7-408D-AD12-856DB7A966F3.json
2021-11-02 09:48:31.780 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E37A36FF-D683-45E1-A62B-BD03F55AA11B.wav
2021-11-02 09:48:31.944 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E37A36FF-D683-45E1-A62B-BD03F55AA11B.json
2021-11-02 09:48:32.681 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FC881D16-9048-4118-B453-AC744F056201.wav
2021-11-02 09:48:32.853 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FC881D16-9048-4118-B453-AC744F056201.json
2021-11-02 09:48:33.345 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4AE52080-1010-4B58-AFB5-90ED4C82FBE8.wav
2021-11-02 09:48:33.507 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4AE52080-1010-4B58-AFB5-90ED4C82FBE8.json
2021-11-02 09:48:34.034 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A7688090-7430-4915-9EB3-EF87A9EC88A2.wav
2021-11-02 09:48:34.193 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A7688090-7430-4915-9EB3-EF87A9EC88A2.json
2021-11-02 09:48:34.583 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EC7EFAB3-D9BA-48F4-AE48-CD37D735070E.wav
2021-11-02 09:48:34.759 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EC7EFAB3-D9BA-48F4-AE48-CD37D735070E.json
2021-11-02 09:48:35.046 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/04CEA5D8-C0E9-4C89-BD33-B6D297504A3B.wav
2021-11-02 09:48:35.205 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/04CEA5D8-C0E9-4C89-BD33-B6D297504A3B.json
2021-11-02 09:48:35.600 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A4058AF1-12A1-4367-B016-43B6443A3133.wav
2021-11-02 09:48:35.765 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A4058AF1-12A1-4367-B016-43B6443A3133.json
2021-11-02 09:48:36.126 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/18EEFA8B-171E-455E-A939-E1905ECEED30.wav
2021-11-02 09:48:36.296 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/18EEFA8B-171E-455E-A939-E1905ECEED30.json
2021-11-02 09:48:36.920 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A05546BD-9C82-4659-9DDB-FE4EC0D25020.wav
2021-11-02 09:48:37.087 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A05546BD-9C82-4659-9DDB-FE4EC0D25020.json
2021-11-02 09:48:37.959 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/AB6BD754-23DF-4D9E-AC7E-466937CF482A.wav
2021-11-02 09:48:38.124 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/AB6BD754-23DF-4D9E-AC7E-466937CF482A.json
2021-11-02 09:48:38.471 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0FC7CA83-6543-496C-899B-19310E766C33.wav
2021-11-02 09:48:38.650 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0FC7CA83-6543-496C-899B-19310E766C33.json
2021-11-02 09:48:39.446 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4DE20B98-045B-4331-A526-BE83EB142D62.wav
2021-11-02 09:48:39.609 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4DE20B98-045B-4331-A526-BE83EB142D62.json
2021-11-02 09:48:40.698 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6B88A8DC-2C03-4F20-AA71-C3ECDA7A7FB9.wav
2021-11-02 09:48:40.868 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6B88A8DC-2C03-4F20-AA71-C3ECDA7A7FB9.json
2021-11-02 09:48:41.289 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9078A08E-12A5-49FD-AFE4-6B63F90C5D37.wav
2021-11-02 09:48:41.478 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9078A08E-12A5-49FD-AFE4-6B63F90C5D37.json
2021-11-02 09:48:42.115 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/CC6841C0-41BF-4880-84FF-926FAAED6A5A.wav
2021-11-02 09:48:42.308 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/CC6841C0-41BF-4880-84FF-926FAAED6A5A.json
2021-11-02 09:48:42.731 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/7A3219A0-367B-474F-9DE7-B5FDD9B9470A.wav
2021-11-02 09:48:42.899 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/7A3219A0-367B-474F-9DE7-B5FDD9B9470A.json
2021-11-02 09:48:43.230 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/909CA08B-9B41-4330-9FE1-A2A53D676C83.wav
2021-11-02 09:48:43.404 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/909CA08B-9B41-4330-9FE1-A2A53D676C83.json
2021-11-02 09:48:43.757 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/43077141-C22E-4B85-AD6D-FE29AE76A278.wav
2021-11-02 09:48:43.925 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/43077141-C22E-4B85-AD6D-FE29AE76A278.json
2021-11-02 09:48:44.321 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/687946E8-6A20-4B78-B3D5-6815F098E2ED.wav
2021-11-02 09:48:44.485 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/687946E8-6A20-4B78-B3D5-6815F098E2ED.json
2021-11-02 09:48:44.961 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6AB5E8E7-9FE6-43AC-8203-4B3F1B19CDBB.wav
2021-11-02 09:48:45.150 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6AB5E8E7-9FE6-43AC-8203-4B3F1B19CDBB.json
2021-11-02 09:48:45.616 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8B154597-B759-427B-9430-07D91A0DD2EF.wav
2021-11-02 09:48:45.837 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8B154597-B759-427B-9430-07D91A0DD2EF.json
2021-11-02 09:48:46.337 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2936B43D-E0A1-4904-8137-FFA74C55CD72.wav
2021-11-02 09:48:46.502 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2936B43D-E0A1-4904-8137-FFA74C55CD72.json
2021-11-02 09:48:46.984 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/C9D9596A-BB62-4FBB-9A5C-D049D5BFA0B5.wav
2021-11-02 09:48:47.147 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/C9D9596A-BB62-4FBB-9A5C-D049D5BFA0B5.json
2021-11-02 09:48:47.617 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/88D59FFC-3EDD-45CC-AC26-D33C239538DE.wav
2021-11-02 09:48:47.784 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/88D59FFC-3EDD-45CC-AC26-D33C239538DE.json
2021-11-02 09:48:48.170 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/49A36B27-F5EA-4DD9-BF40-EF4CF2962D1E.wav
2021-11-02 09:48:48.314 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/49A36B27-F5EA-4DD9-BF40-EF4CF2962D1E.json
2021-11-02 09:48:48.320 -07:00 | Debug   | 000204C8 | TranscriptionService.swift:302 - Transcription: ENVOY 4251 FLY HEADING 020 INTERCEPT THE FINAL APPROACH COURSE 36 LEFT 020 INTERCEPT THE FINAL APPROACH COURSE FOR AH 36 LEFT ENVOY 4061 ENVOY 3721 HAVE A MILE AND MAINTAIN 3000 TILL ESTABLISHED CLEARED RNAV 36 LEFT, cabin: false
2021-11-02 09:48:48.873 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/42C6D5B4-06E7-4825-ABC9-D427C9C57028.wav
2021-11-02 09:48:49.050 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/42C6D5B4-06E7-4825-ABC9-D427C9C57028.json
2021-11-02 09:48:50.119 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/3B4379B2-6926-4F1D-8C3E-049B65517893.wav
2021-11-02 09:48:50.279 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/3B4379B2-6926-4F1D-8C3E-049B65517893.json
2021-11-02 09:48:50.771 -07:00 | Info    | 00020491 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/25930AA4-6D7F-4B93-BE11-B4D3AD399199.wav
2021-11-02 09:48:50.961 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/25930AA4-6D7F-4B93-BE11-B4D3AD399199.json
2021-11-02 09:48:51.409 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0B862C15-DCE9-419F-9733-E31C2E6A5B53.wav
2021-11-02 09:48:51.570 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0B862C15-DCE9-419F-9733-E31C2E6A5B53.json
2021-11-02 09:48:52.086 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/7F1E1D53-31FE-40CD-99F3-67C547E9CAE8.wav
2021-11-02 09:48:52.262 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/7F1E1D53-31FE-40CD-99F3-67C547E9CAE8.json
2021-11-02 09:48:52.891 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0A32AFA7-8ADF-4F34-A7C8-E3A452D6666C.wav
2021-11-02 09:48:53.061 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0A32AFA7-8ADF-4F34-A7C8-E3A452D6666C.json
2021-11-02 09:48:54.293 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/CCB5B3BA-404B-4437-8253-8709DEA598EC.wav
2021-11-02 09:48:54.472 -07:00 | Info    | 00020490 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/CCB5B3BA-404B-4437-8253-8709DEA598EC.json
2021-11-02 09:48:55.143 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BC13407C-9251-4140-9E57-263F27B70AB6.wav
2021-11-02 09:48:55.314 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BC13407C-9251-4140-9E57-263F27B70AB6.json
2021-11-02 09:48:56.204 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FB6A01C5-7D1F-4EBA-90C5-EB02D2298FE4.wav
2021-11-02 09:48:56.373 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FB6A01C5-7D1F-4EBA-90C5-EB02D2298FE4.json
2021-11-02 09:48:56.753 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/5EF5A554-2024-4E42-8D61-530B1829898E.wav
2021-11-02 09:48:56.910 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/5EF5A554-2024-4E42-8D61-530B1829898E.json
2021-11-02 09:48:57.102 -07:00 | Debug   | 000204C8 | TranscriptionService.swift:302 - Transcription: 2000 TILL ESTABLISHED CLEARED ILS RUNWAY 293 4 FROM SHORT 3000 TILL ESTABLISHED CLEARED RNAV 36 LEFT, cabin: false
2021-11-02 09:48:57.392 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A99C4877-C8FE-454A-9840-DD1141300A74.wav
2021-11-02 09:48:57.544 -07:00 | Info    | 0002049E | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A99C4877-C8FE-454A-9840-DD1141300A74.json
2021-11-02 09:48:57.931 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F4154D0E-E8AA-463C-930C-F776371B7B31.wav
2021-11-02 09:48:58.079 -07:00 | Info    | 00020494 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F4154D0E-E8AA-463C-930C-F776371B7B31.json
2021-11-02 09:48:58.429 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2A399688-2E1D-4DD0-9510-26F1E02AE296.wav
2021-11-02 09:48:58.581 -07:00 | Info    | 00020493 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2A399688-2E1D-4DD0-9510-26F1E02AE296.json
2021-11-02 09:49:01.479 -07:00 | Debug   | 000205E5 | AppDelegate.swift:62 - Started version 2.7.0 (69)
2021-11-02 09:49:01.487 -07:00 | Info    | 000205E5 | SubscriptionValidator.swift:117 - Subscription date Optional(2021-12-02 05:15:38 +0000) in future
